,provinceStateName,deathCt,peoplePositiveCasesCt,countryShortName,date,state-county
3026,Georgia,79,2821,US,2022-01-06,Georgia-Rabun
3027,Georgia,79,2821,US,2022-01-07,Georgia-Rabun
3028,Georgia,79,2821,US,2022-01-08,Georgia-Rabun
3029,Georgia,79,2821,US,2022-01-09,Georgia-Rabun
3030,Georgia,44,1069,US,2022-01-04,Georgia-Randolph
3031,Georgia,44,1085,US,2022-01-05,Georgia-Randolph
3032,Georgia,44,1085,US,2022-01-06,Georgia-Randolph
3033,Georgia,44,1085,US,2022-01-07,Georgia-Randolph
3034,Georgia,44,1085,US,2022-01-08,Georgia-Randolph
3035,Georgia,44,1085,US,2022-01-09,Georgia-Randolph
3036,Georgia,765,39156,US,2022-01-04,Georgia-Richmond
3037,Georgia,765,39514,US,2022-01-05,Georgia-Richmond
3038,Georgia,765,39514,US,2022-01-06,Georgia-Richmond
3039,Georgia,765,39514,US,2022-01-07,Georgia-Richmond
3040,Georgia,765,39514,US,2022-01-08,Georgia-Richmond
3041,Georgia,765,39514,US,2022-01-09,Georgia-Richmond
3042,Georgia,264,14578,US,2022-01-04,Georgia-Rockdale
3043,Georgia,265,14759,US,2022-01-05,Georgia-Rockdale
3044,Georgia,265,14759,US,2022-01-06,Georgia-Rockdale
3045,Georgia,265,14759,US,2022-01-07,Georgia-Rockdale
3046,Georgia,265,14759,US,2022-01-08,Georgia-Rockdale
3047,Georgia,265,14759,US,2022-01-09,Georgia-Rockdale
3048,Georgia,8,763,US,2022-01-04,Georgia-Schley
3049,Georgia,8,767,US,2022-01-05,Georgia-Schley
3050,Georgia,8,767,US,2022-01-06,Georgia-Schley
3051,Georgia,8,767,US,2022-01-07,Georgia-Schley
3052,Georgia,8,767,US,2022-01-08,Georgia-Schley
3053,Georgia,8,767,US,2022-01-09,Georgia-Schley
3054,Georgia,62,1907,US,2022-01-04,Georgia-Screven
3055,Georgia,62,1921,US,2022-01-05,Georgia-Screven
3056,Georgia,62,1921,US,2022-01-06,Georgia-Screven
3057,Georgia,62,1921,US,2022-01-07,Georgia-Screven
3058,Georgia,62,1921,US,2022-01-08,Georgia-Screven
3059,Georgia,62,1921,US,2022-01-09,Georgia-Screven
3060,Georgia,26,1584,US,2022-01-04,Georgia-Seminole
3061,Georgia,26,1601,US,2022-01-05,Georgia-Seminole
3062,Georgia,26,1601,US,2022-01-06,Georgia-Seminole
3063,Georgia,26,1601,US,2022-01-07,Georgia-Seminole
3064,Georgia,26,1601,US,2022-01-08,Georgia-Seminole
3065,Georgia,26,1601,US,2022-01-09,Georgia-Seminole
3066,Georgia,341,12588,US,2022-01-04,Georgia-Spalding
3067,Georgia,341,12747,US,2022-01-05,Georgia-Spalding
3068,Georgia,341,12747,US,2022-01-06,Georgia-Spalding
3069,Georgia,341,12747,US,2022-01-07,Georgia-Spalding
3070,Georgia,341,12747,US,2022-01-08,Georgia-Spalding
3071,Georgia,341,12747,US,2022-01-09,Georgia-Spalding
3072,Georgia,124,5049,US,2022-01-04,Georgia-Stephens
3073,Georgia,124,5074,US,2022-01-05,Georgia-Stephens
3074,Georgia,124,5074,US,2022-01-06,Georgia-Stephens
3075,Georgia,124,5074,US,2022-01-07,Georgia-Stephens
3076,Georgia,124,5074,US,2022-01-08,Georgia-Stephens
3077,Georgia,124,5074,US,2022-01-09,Georgia-Stephens
3078,Georgia,30,1684,US,2022-01-04,Georgia-Stewart
3079,Georgia,30,1696,US,2022-01-05,Georgia-Stewart
3080,Georgia,30,1696,US,2022-01-06,Georgia-Stewart
3081,Georgia,30,1696,US,2022-01-07,Georgia-Stewart
3082,Georgia,30,1696,US,2022-01-08,Georgia-Stewart
3083,Georgia,30,1696,US,2022-01-09,Georgia-Stewart
3084,Georgia,145,4832,US,2022-01-04,Georgia-Sumter
3085,Georgia,145,4894,US,2022-01-05,Georgia-Sumter
3086,Georgia,145,4894,US,2022-01-06,Georgia-Sumter
3087,Georgia,145,4894,US,2022-01-07,Georgia-Sumter
3088,Georgia,145,4894,US,2022-01-08,Georgia-Sumter
3089,Georgia,145,4894,US,2022-01-09,Georgia-Sumter
3090,Georgia,30,856,US,2022-01-04,Georgia-Talbot
3091,Georgia,30,863,US,2022-01-05,Georgia-Talbot
3092,Georgia,30,863,US,2022-01-06,Georgia-Talbot
3093,Georgia,30,863,US,2022-01-07,Georgia-Talbot
3094,Georgia,30,863,US,2022-01-08,Georgia-Talbot
3095,Georgia,30,863,US,2022-01-09,Georgia-Talbot
3096,Georgia,3,178,US,2022-01-04,Georgia-Taliaferro
3097,Georgia,3,178,US,2022-01-05,Georgia-Taliaferro
3098,Georgia,3,178,US,2022-01-06,Georgia-Taliaferro
3099,Georgia,3,178,US,2022-01-07,Georgia-Taliaferro
3100,Georgia,3,178,US,2022-01-08,Georgia-Taliaferro
3101,Georgia,3,178,US,2022-01-09,Georgia-Taliaferro
3102,Georgia,117,3953,US,2022-01-04,Georgia-Tattnall
3103,Georgia,117,3973,US,2022-01-05,Georgia-Tattnall
3104,Georgia,117,3973,US,2022-01-06,Georgia-Tattnall
3105,Georgia,117,3973,US,2022-01-07,Georgia-Tattnall
3106,Georgia,117,3973,US,2022-01-08,Georgia-Tattnall
3107,Georgia,117,3973,US,2022-01-09,Georgia-Tattnall
3108,Georgia,42,1448,US,2022-01-04,Georgia-Taylor
3109,Georgia,42,1458,US,2022-01-05,Georgia-Taylor
3110,Georgia,42,1458,US,2022-01-06,Georgia-Taylor
3111,Georgia,42,1458,US,2022-01-07,Georgia-Taylor
3112,Georgia,42,1458,US,2022-01-08,Georgia-Taylor
3113,Georgia,42,1458,US,2022-01-09,Georgia-Taylor
3114,Georgia,75,2384,US,2022-01-04,Georgia-Telfair
3115,Georgia,75,2395,US,2022-01-05,Georgia-Telfair
3116,Georgia,75,2395,US,2022-01-06,Georgia-Telfair
3117,Georgia,75,2395,US,2022-01-07,Georgia-Telfair
3118,Georgia,75,2395,US,2022-01-08,Georgia-Telfair
3119,Georgia,75,2395,US,2022-01-09,Georgia-Telfair
3120,Georgia,58,1340,US,2022-01-04,Georgia-Terrell
3121,Georgia,58,1358,US,2022-01-05,Georgia-Terrell
3122,Georgia,58,1358,US,2022-01-06,Georgia-Terrell
3123,Georgia,58,1358,US,2022-01-07,Georgia-Terrell
3124,Georgia,58,1358,US,2022-01-08,Georgia-Terrell
3125,Georgia,58,1358,US,2022-01-09,Georgia-Terrell
3126,Georgia,185,8154,US,2022-01-04,Georgia-Thomas
3127,Georgia,185,8260,US,2022-01-05,Georgia-Thomas
3128,Georgia,185,8260,US,2022-01-06,Georgia-Thomas
3129,Georgia,185,8260,US,2022-01-07,Georgia-Thomas
3130,Georgia,185,8260,US,2022-01-08,Georgia-Thomas
3131,Georgia,185,8260,US,2022-01-09,Georgia-Thomas
3132,Georgia,188,8930,US,2022-01-04,Georgia-Tift
3133,Georgia,188,9021,US,2022-01-05,Georgia-Tift
3134,Georgia,188,9021,US,2022-01-06,Georgia-Tift
3135,Georgia,188,9021,US,2022-01-07,Georgia-Tift
3136,Georgia,188,9021,US,2022-01-08,Georgia-Tift
3137,Georgia,188,9021,US,2022-01-09,Georgia-Tift
3138,Georgia,177,5658,US,2022-01-04,Georgia-Toombs
3139,Georgia,177,5692,US,2022-01-05,Georgia-Toombs
3140,Georgia,177,5692,US,2022-01-06,Georgia-Toombs
3141,Georgia,177,5692,US,2022-01-07,Georgia-Toombs
3142,Georgia,177,5692,US,2022-01-08,Georgia-Toombs
